,Unnamed: 0,LONGITUDE,LATITUDE,CCA
1555,164932,-87.661624502,41.694792946,"MOUNT GREENWOOD,MORGAN PARK"
1556,164935,-87.776121571,41.985048353,JEFFERSON PARK
1557,165012,-87.625867137,41.891590741,RIVER NORTH
1558,165022,-87.653208325,41.917732851,LINCOLN PARK
1559,165057,-87.766696606,41.940000631,PORTAGE PARK
1560,165077,-87.725958157,41.918206113,"BELMONT CRAIGIN,HERMOSA"
1561,165109,-87.632120577,41.878542932,LOOP
1562,165112,-87.659464511,41.840787983,BRIDGEPORT
1563,165129,-87.699046755,41.975219998,LINCOLN SQUARE
1564,165214,-87.692049894,41.974568345,LINCOLN SQUARE
1565,165236,-87.737996905,41.953420907,"IRVING PARK,AVONDALE"
1566,165251,-87.661290065,41.852526166,LOWER WEST SIDE
1567,165269,-87.693538172,41.910142609,HUMBOLDT PARK
1568,165275,-87.634538115,41.919078039,LINCOLN PARK
1569,165353,-87.652417194,41.921647052,LINCOLN PARK
1570,165394,-87.644320975,41.942258246,LAKE VIEW
1571,165556,-87.763859195,41.99743743,"SAUGANASH,FOREST GLEN"
1572,165639,-87.655086084,41.973714739,UPTOWN
1573,165712,-87.676669301,41.951395589,NORTH CENTER
1574,165732,-87.687616424,41.967406598,LINCOLN SQUARE
1575,165844,-87.632019285,41.750711259,"CHATHAM,BURNSIDE"
1576,165937,-87.748872621,41.915176904,"BELMONT CRAGIN,HERMOSA"
1577,166018,-87.624390743,41.894609432,STREETERVILLE
1578,166091,-87.644527876,41.779863168,ENGLEWOOD
1579,166210,-87.690796243,41.961408694,LINCOLN SQUARE
1580,166282,-87.697356799,41.927896171,LOGAN SQUARE
1581,166305,-87.664281826,41.88471128,WEST LOOP
1582,166479,-87.806280071,41.928883327,"MONTCLARE, GALEWOOD"
1583,166518,-87.723664942,41.813914311,"ARCHER HEIGHTS,WEST ELSDON"
1584,166543,-87.765056961,41.894748349,AUSTIN
1585,166641,-87.638007427,41.918445336,LINCOLN PARK
1586,166694,-87.668350598,41.926806505,LINCOLN PARK
1587,166759,-87.598164563,41.809736952,"KENWOOD,OAKLAND"
1588,166808,-87.6552678,41.981216496,EDGEWATER
1589,166855,-87.654918585,41.852624946,LOWER WEST SIDE
1590,166857,-87.629421739,41.885855996,LOOP
1591,166858,-87.636523872,41.878560154,LOOP
1592,167060,-87.631002223,41.879302729,LOOP
1593,167082,-87.689181794,41.823474968,"BRIGHTON PARK,MCKINLEY PARK"
1594,167107,-87.594900165,41.799365196,HYDE PARK
1595,167152,-87.621438688,41.890001335,
1596,167184,-87.632120577,41.878542932,LOOP
1597,167209,-87.632547742,41.895815087,RIVER NORTH
1598,167289,-87.741384759,41.754660124,WEST LAWN
1599,167292,-87.625867137,41.891590741,RIVER NORTH
1600,167402,-87.667612811,41.874296161,"LITTLE ITALY, UIC"
1601,167603,-87.766390515,41.939654264,PORTAGE PARK
1602,167649,-87.620520448,41.894905816,
1603,167673,-87.652086227,41.881589312,WEST LOOP
1604,167677,-87.628503064,41.902171928,RUSH & DIVISION
1605,167731,-87.710763585,41.968058589,"NORTH PARK,ALBANY PARK"
1606,167749,-87.677244708,41.897497008,UKRAINIAN VILLAGE AND EAST VILLAGE
1607,167771,-87.683215839,41.847573841,LOWER WEST SIDE
1608,167888,-87.607281209,41.758657919,"SOUTH SHORE, GRAND CROSSING"
1609,167917,-87.675337425,41.908871127,"WICKER PARK,WEST TOWN"
1610,167925,-87.678062723,41.910364022,"WICKER PARK,WEST TOWN"
1611,168110,-87.603744686,41.785790958,WOODLAWN
1612,168170,-87.609518049,41.892249163,
1613,168309,-87.687741249,41.931968066,BUCKTOWN
1614,168349,-87.727578352,41.968357068,"NORTH PARK,ALBANY PARK"
1615,168404,-87.639764523,41.879616268,WEST LOOP
1616,168465,-87.677693518,41.952396535,NORTH CENTER
1617,168496,-87.844075627,41.98109378,
1618,168556,-87.629775097,41.883322199,LOOP
1619,168564,-87.692049894,41.974568345,LINCOLN SQUARE
1620,168570,-87.700963936,41.887696646,GARFIELD PARK
1621,168579,-87.689651508,41.985361529,WEST RIDGE
1622,168650,-87.629294015,41.872767,PRINTERS ROW
1623,168710,-87.59353805,41.791366755,HYDE PARK
1624,168717,-87.625867137,41.891590741,RIVER NORTH
1625,168775,-87.692049894,41.974568345,LINCOLN SQUARE
1626,168782,-87.712875265,41.995478879,"NORTH PARK,ALBANY PARK"
1627,168891,-87.674567345,41.92289736,BUCKTOWN
1628,168911,-87.630562518,41.893127755,RIVER NORTH
1629,168968,-87.65104908,41.927234066,SHEFFIELD & DEPAUL
1630,169211,-87.676591131,41.909962434,"WICKER PARK,WEST TOWN"
1631,169406,-87.630274824,41.886952038,LOOP
1632,169421,-87.630562518,41.893127755,RIVER NORTH
1633,169638,-87.654133137,41.936372506,LAKE VIEW
1634,169681,-87.691408906,41.96848269,LINCOLN SQUARE
1635,169693,-87.674320837,41.954323838,NORTH CENTER
1636,169727,-87.625164692,41.898261619,
1637,169765,-87.585689499,41.732049135,"AVALON PARK,CALUMET HEIGHTS"
1638,169796,-87.648227548,41.937140196,LAKE VIEW
1639,169832,-87.644399047,41.922477913,LINCOLN PARK
1640,169964,-87.76603991,41.938469953,"BELMONT CRAGIN,HERMOSA"
1641,169990,-87.581843694,41.802879778,"KENWOOD,OAKLAND"
1642,170134,-87.637216392,41.884525461,LOOP
1643,170273,-87.721568546,41.778564755,WEST LAWN
1644,170331,-87.807009257,41.941242142,DUNNING
1645,170338,-87.6229018,41.894852961,
1646,170419,-87.666278825,42.006736696,ROGERS PARK
1647,170492,-87.727578352,41.968357068,"NORTH PARK,ALBANY PARK"
1648,170583,-87.806280071,41.928883327,"MONTCLARE, GALEWOOD"
1649,170599,-87.662677733,41.727435773,"WASHINGTON HEIGHTS,ROSELAND"
1650,170648,-87.651182688,41.833618869,BRIDGEPORT
1651,170719,-87.65502138,41.982989018,EDGEWATER
1652,170771,-87.656804173,41.907260253,RIVER NORTH
1653,170812,-87.625935647,41.884387319,LOOP
1654,170988,-87.633899901,41.88205499,LOOP
1655,171183,-87.629907391,41.880598955,LOOP
1656,171416,-87.636403135,41.929904874,LINCOLN PARK
1657,171504,-87.630391645,41.882093367,LOOP
1658,171633,-87.649415211,41.940032781,LAKE VIEW
1659,171748,-87.63030327,41.883320033,LOOP
1660,171810,-87.655991066,41.886577325,WEST LOOP
1661,171884,-87.630391645,41.882093367,LOOP
1662,171895,-87.627948771,41.883108627,LOOP
1663,171953,-87.632613946,41.886351604,LOOP
1664,171960,-87.687237219,41.905384136,"WICKER PARK,WEST TOWN"
1665,171983,-87.680270826,41.961550247,LINCOLN SQUARE
1666,172026,-87.629010411,41.873048437,PRINTERS ROW
1667,172114,-87.618502427,41.892518301,
1668,172116,-87.654918585,41.852624946,LOWER WEST SIDE
1669,172229,-87.714267519,41.982890839,"NORTH PARK,ALBANY PARK"
1670,172286,-87.667893412,41.903231564,UKRAINIAN VILLAGE AND EAST VILLAGE
1671,172426,-87.653962589,41.943820984,LAKE VIEW
1672,172456,-87.696324438,41.983982301,WEST RIDGE
1673,172460,-87.726930211,41.935333654,"IRVING PARK,AVONDALE"
1674,172488,-87.613656885,41.765628937,"SOUTH SHORE, GRAND CROSSING"
1675,172507,-87.647385994,41.877721138,GREEKTOWN
1676,172509,-87.644552197,41.940219522,LAKE VIEW
1677,172550,-87.62014286,41.895692401,
1678,172592,,,BRONZEVILLE
1679,172645,-87.610943285,41.773160857,WOODLAWN
1680,172861,-87.640333624,41.904472544,OLD TOWN
1681,173127,-87.638007427,41.918445336,LINCOLN PARK
1682,173134,-87.660658276,41.997864291,EDGEWATER
1683,173199,-87.632504189,41.881674757,LOOP
1684,173221,-87.687078665,41.915727955,BUCKTOWN
1685,173224,-87.688798318,41.997374685,WEST RIDGE
1686,173297,-87.651954819,41.874243182,"LITTLE ITALY, UIC"
1687,173318,-87.639764523,41.879616268,WEST LOOP
1688,173445,-87.708396949,41.961225359,"NORTH PARK,ALBANY PARK"
1689,173606,-87.691099599,41.990381096,WEST RIDGE
1690,173617,-87.802621962,41.909040116,"MONTCLARE, GALEWOOD"
1691,173621,-87.676206876,41.830489873,"BRIGHTON PARK,MCKINLEY PARK"
1692,173661,-87.609518049,41.892249163,
1693,173667,-87.586591366,41.77966308,WOODLAWN
1694,173754,-87.678062723,41.910364022,"WICKER PARK,WEST TOWN"
1695,173862,-87.6543569,41.953095126,LAKE VIEW
1696,174052,-87.641552845,41.837787743,BRIDGEPORT
1697,174072,-87.628009163,41.898431372,RUSH & DIVISION
1698,174217,-87.639758685,41.881994338,WEST LOOP
1699,174224,-87.647416203,41.878801378,GREEKTOWN
1700,174400,-87.632120183,41.850939393,"ARMOUR SQUARE,CHINATOWN"
1701,174586,-87.596601477,41.79517545,HYDE PARK
1702,174649,-87.621777409,41.898530344,
1703,174818,-87.63030327,41.883320033,LOOP
1704,174889,-87.622612699,41.884628445,LOOP
1705,174935,-87.619668637,41.865732312,MUSEUM CAMPUS
1706,175025,-87.626052425,41.881631187,LOOP
1707,175235,-87.693220135,41.968467022,LINCOLN SQUARE
1708,175259,-87.654377246,41.943986057,LAKE VIEW
1709,175366,-87.630391645,41.882093367,LOOP
1710,175472,-87.747212926,41.953311197,PORTAGE PARK
1711,175500,-87.677244708,41.897497008,UKRAINIAN VILLAGE AND EAST VILLAGE
1712,175618,-87.775692961,41.952959773,PORTAGE PARK
1713,175681,-87.710323101,41.992344902,"NORTH PARK,ALBANY PARK"
1714,175687,-87.636523872,41.878560154,LOOP
1715,175690,-87.670532173,41.706454243,BEVERLY
1716,175745,-87.654358992,41.953157537,LAKE VIEW
1717,175860,-87.653932445,41.94735998,LAKE VIEW
1718,175866,-87.746416012,41.923044362,"BELMONT CRAGIN,HERMOSA"
1719,175970,-87.651185341,41.881605188,WEST LOOP
1720,176000,-87.590396893,41.785995409,WOODLAWN
1721,176013,-87.805905466,41.981000342,NORWOOD PARK
1722,176241,-87.689651508,41.985361529,WEST RIDGE
1723,176250,-87.634538115,41.919078039,LINCOLN PARK
1724,176280,-87.664565129,41.921581373,LINCOLN PARK
1725,176354,-87.58767122,41.799450397,HYDE PARK
1726,176427,-87.72344452,41.931946009,"IRVING PARK,AVONDALE"
1727,176438,-87.695634548,41.968666678,LINCOLN SQUARE
1728,176611,-87.609518049,41.892249163,
1729,176652,-87.586294285,41.759123815,"SOUTH SHORE, GRAND CROSSING"
1730,176785,-87.683713616,41.894774507,"WICKER PARK,WEST TOWN"
1731,176834,-87.666369399,42.009176976,ROGERS PARK
1732,176914,-87.720192247,41.939071683,"IRVING PARK,AVONDALE"
1733,176962,-87.631010446,41.884586267,LOOP
1734,177071,-87.64868497,41.918943199,LINCOLN PARK
1735,177083,-87.696695905,41.96843906,LINCOLN SQUARE
1736,177090,-87.679245808,41.975716732,LINCOLN SQUARE
1737,177098,-87.669099314,41.984384825,EDGEWATER
1738,177119,-87.657324638,41.94842204,WRIGLEYVILLE
1739,177150,-87.693856639,41.968461303,LINCOLN SQUARE
1740,177200,-87.66419709,41.869409054,"LITTLE ITALY, UIC"
1741,177225,-87.585799573,41.806170388,"KENWOOD,OAKLAND"
1742,177264,-87.651831571,41.88004797,WEST LOOP
1743,177307,-87.585799573,41.806170388,"KENWOOD,OAKLAND"
1744,177321,-87.690481552,41.895815261,UKRAINIAN VILLAGE AND EAST VILLAGE
1745,177407,-87.624307178,41.891688517,STREETERVILLE
1746,177501,-87.649097513,41.930906698,SHEFFIELD & DEPAUL
1747,177518,-87.632582135,41.885444388,LOOP
1748,177543,-87.65502138,41.982989018,EDGEWATER
1749,177544,-87.678269181,41.961575137,LINCOLN SQUARE
1750,177562,-87.687485554,41.859231663,LOWER WEST SIDE
1751,177596,-87.590843539,41.787969891,HYDE PARK
1752,177615,-87.642058833,41.867728804,WEST LOOP
1753,177663,-87.692834057,41.981866037,LINCOLN SQUARE
1754,177674,-87.66786748,41.925265,LINCOLN PARK
1755,177808,-87.695481429,41.921614362,LOGAN SQUARE
1756,177829,-87.666332925,42.008206656,ROGERS PARK
1757,177858,-87.634538115,41.919078039,LINCOLN PARK
1758,177987,-87.630562518,41.893127755,RIVER NORTH
1759,178049,-87.805905466,41.981000342,NORWOOD PARK
1760,178076,-87.699540086,41.999014405,WEST RIDGE
1761,178180,-87.632548439,41.895852573,RIVER NORTH
1762,178233,-87.630800667,41.884779705,LOOP
1763,178299,-87.641119667,41.884187507,WEST LOOP
1764,178508,-87.627089364,41.880664578,LOOP
1765,178568,-87.624662555,41.885848995,LOOP
1766,178646,-87.634860726,41.911255209,OLD TOWN
1767,178685,-87.70721753,41.929344295,LOGAN SQUARE
1768,178695,-87.650112781,41.940079497,LAKE VIEW
1769,178712,-87.646970293,41.891301563,"WICKER PARK,WEST TOWN"
1770,178736,-87.679429001,41.943096883,NORTH CENTER
1771,178870,-87.687616424,41.967406598,LINCOLN SQUARE
1772,179082,-87.617589151,41.893341296,
1773,179083,-87.771447793,41.780476471,MIDWAY AIRPORT
1774,179234,-87.624662555,41.885848995,LOOP
1775,179277,-87.675657558,41.83146662,"BRIGHTON PARK,MCKINLEY PARK"
1776,179280,-87.66739768,41.721038459,BEVERLY
1777,179386,-87.649176566,41.941696341,LAKE VIEW
1778,179495,-87.664565129,41.921581373,LINCOLN PARK
1779,179557,-87.647385994,41.877721138,GREEKTOWN
1780,179727,-87.616805223,41.822188615,BRONZEVILLE
1781,179763,-87.669564918,41.979717097,ANDERSONVILLE
1782,179856,-87.564739392,41.764509173,"SOUTH SHORE, GRAND CROSSING"
1783,179886,-87.678062723,41.910364022,"WICKER PARK,WEST TOWN"
1784,179887,-87.619668637,41.865732312,MUSEUM CAMPUS
1785,180096,-87.634538115,41.919078039,LINCOLN PARK
1786,180186,-87.703400497,41.793312491,"MARQUETTE PARK,GAGE PARK"
1787,180199,-87.66910712,41.997985219,EDGEWATER
1788,180227,-87.653740047,41.933439812,LAKE VIEW
1789,180258,-87.64511919,41.943554985,LAKE VIEW
1790,180294,-87.677191234,41.910059843,"WICKER PARK,WEST TOWN"
1791,180314,-87.63318903,41.878014487,LOOP
1792,180419,-87.653928731,41.932746527,LAKE VIEW
1793,180562,-87.604813722,41.789041956,HYDE PARK
1794,180567,-87.652519544,41.905021262,RIVER NORTH
1795,180607,-87.639758685,41.881994338,WEST LOOP
1796,180712,-87.65054678,41.926570372,SHEFFIELD & DEPAUL
1797,180895,-87.632062286,41.878025655,LOOP
1798,180925,-87.679136136,41.971969427,LINCOLN SQUARE
1799,181015,-87.650773391,41.939856704,LAKE VIEW
1800,181178,-87.67607883,41.961603816,LINCOLN SQUARE
1801,181193,-87.638887444,41.881664289,WEST LOOP
1802,181281,-87.644405598,41.935870129,LAKE VIEW
1803,181361,-87.668350598,41.926806505,LINCOLN PARK
1804,181526,-87.709548057,41.869907225,NORTH LAWNDALE
1805,181595,-87.627987267,41.902487771,GOLD COAST
1806,181609,-87.758346968,41.968005707,JEFFERSON PARK
1807,181722,-87.686389372,41.874315814,"LITTLE ITALY, UIC"
1808,181736,-87.700835019,41.953851512,"IRVING PARK,AVONDALE"
1809,181737,-87.710782676,41.968540487,"NORTH PARK,ALBANY PARK"
1810,181841,-87.626387117,41.898710516,
1811,181844,-87.682254827,41.92820408,BUCKTOWN
1812,181934,-87.776489568,41.93855424,DUNNING
1813,182038,-87.67227603,42.002473724,ROGERS PARK
1814,182073,-87.679113787,41.887591549,UNITED CENTER
1815,182166,-87.647385994,41.877721138,GREEKTOWN
1816,182169,-87.625850989,41.883111687,LOOP
1817,182460,-87.647388943,41.877978227,GREEKTOWN
1818,182627,-87.593700385,41.79136503,HYDE PARK
1819,182692,-87.752316638,41.902177438,AUSTIN
1820,182697,-87.655843244,41.973408536,UPTOWN
1821,182816,-87.715945845,41.844258654,LITTLE VILLAGE
1822,182995,-87.807002913,41.949389617,DUNNING
1823,183104,-87.630562518,41.893127755,RIVER NORTH
1824,183180,-87.585689499,41.732049135,"AVALON PARK,CALUMET HEIGHTS"
1825,183232,-87.708547148,41.953806211,"IRVING PARK,AVONDALE"
1826,183255,-87.758346968,41.968005707,JEFFERSON PARK
1827,183353,-87.664037141,41.942456154,LAKE VIEW
1828,183420,-87.640723497,41.863337832,WEST LOOP
1829,183429,-87.74127656,41.787835631,MIDWAY AIRPORT
1830,183495,-87.642058833,41.867728804,WEST LOOP
1831,183614,-87.754553186,41.95344087,PORTAGE PARK
1832,183645,-87.630755777,41.872164396,LOOP
1833,183726,-87.697356799,41.927896171,LOGAN SQUARE
1834,183818,-87.626082197,41.883526492,LOOP
1835,183978,-87.715945845,41.844258654,LITTLE VILLAGE
1836,184107,-87.626556085,41.886831512,LOOP
1837,184112,-87.630562518,41.893127755,RIVER NORTH
1838,184338,-87.676669301,41.951395589,NORTH CENTER
1839,184384,-87.663798247,41.944442827,LAKE VIEW
1840,184414,-87.634858884,41.911195419,OLD TOWN
1841,184472,-87.687897138,41.917269104,LOGAN SQUARE
1842,184483,-87.628815002,41.707206116,"WASHINGTON HEIGHTS,ROSELAND"
1843,184507,-87.788164079,41.79586265,MIDWAY AIRPORT
1844,184552,-87.655302451,41.94711896,WRIGLEYVILLE
1845,184557,-87.660111975,41.925157007,LINCOLN PARK
1846,184590,-87.601985186,41.787850042,HYDE PARK
1847,184608,-87.708583207,41.967283023,"NORTH PARK,ALBANY PARK"
1848,184615,-87.816227484,41.945016727,DUNNING
1849,184709,-87.683712384,41.868901114,"LITTLE ITALY, UIC"
1850,184950,-87.632797134,41.872102297,LOOP
1851,184972,-87.671003629,42.0079321,ROGERS PARK
1852,185010,-87.680951849,41.680602777,"MOUNT GREENWOOD,MORGAN PARK"
1853,185202,-87.602711289,41.791267164,HYDE PARK
1854,185247,-87.667602034,41.994579287,EDGEWATER
1855,185257,-87.621494195,41.865931037,NEAR SOUTH SIDE
1856,185301,-87.642665593,41.929001368,LINCOLN PARK
1857,185334,-87.638007427,41.918445336,LINCOLN PARK
1858,185357,-87.684218685,41.910475765,"WICKER PARK,WEST TOWN"
1859,185395,-87.618536719,41.895941873,
1860,185546,-87.628058282,41.884520556,LOOP
1861,185555,-87.619716192,41.816478234,BRONZEVILLE
1862,185650,-87.66100296,42.004715699,ROGERS PARK
1863,185731,-87.688216784,42.019407874,WEST RIDGE
1864,185794,-87.650773391,41.939856704,LAKE VIEW
1865,185889,-87.632547742,41.895815087,RIVER NORTH
1866,185997,-87.708251604,41.80817609,"BRIGHTON PARK,MCKINLEY PARK"
1867,186114,-87.604813722,41.789041956,HYDE PARK
1868,186162,-87.582734205,41.766285928,"SOUTH SHORE, GRAND CROSSING"
1869,186172,-87.776489568,41.93855424,DUNNING
1870,186257,-87.665679449,42.009019352,ROGERS PARK
1871,186383,-87.647246082,41.932863882,LAKE VIEW
1872,186387,-87.621438688,41.890001335,
1873,186721,-87.634661055,41.904829526,OLD TOWN
1874,186778,-87.632582135,41.885444388,LOOP
1875,186812,-87.644078835,41.934911492,LAKE VIEW
1876,186838,-87.680211793,41.917593664,BUCKTOWN
1877,186885,-87.632120183,41.850939393,"ARMOUR SQUARE,CHINATOWN"
1878,186994,-87.640723497,41.863337832,WEST LOOP
1879,187022,-87.668962161,41.895935952,"WICKER PARK,WEST TOWN"
1880,187045,-87.674148674,41.855750841,LOWER WEST SIDE
1881,187046,-87.76545324,41.997744182,"SAUGANASH,FOREST GLEN"
1882,187055,-87.749977337,41.895080938,AUSTIN
1883,187125,-87.618502427,41.892518301,
1884,187222,-87.667232331,41.966913741,UPTOWN
1885,187332,-87.641313419,41.692474975,"WASHINGTON HEIGHTS,ROSELAND"
1886,187393,-87.676206876,41.830489873,"BRIGHTON PARK,MCKINLEY PARK"
1887,187407,-87.633063927,41.903774678,RIVER NORTH
1888,187636,-87.666369399,42.009176976,ROGERS PARK
1889,187737,-87.632548439,41.895852573,RIVER NORTH
1890,187756,-87.686772517,41.898706065,UKRAINIAN VILLAGE AND EAST VILLAGE
1891,187814,-87.67051174,41.997222939,EDGEWATER
1892,187854,-87.677301195,41.899503896,UKRAINIAN VILLAGE AND EAST VILLAGE
1893,187951,-87.627305436,41.855885131,NEAR SOUTH SIDE
1894,187959,-87.672033297,42.019269958,ROGERS PARK
1895,188037,-87.66652853,41.869371085,"LITTLE ITALY, UIC"
1896,188157,-87.668495747,41.978066283,ANDERSONVILLE
1897,188190,-87.765056961,41.894748349,AUSTIN
1898,188284,-87.723674131,41.961107784,"NORTH PARK,ALBANY PARK"
1899,188345,-87.64508611,41.73977126,AUBURN GRESHAM
1900,188350,-87.627332923,41.900035302,RUSH & DIVISION
1901,188434,-87.672009689,41.944712685,LAKE VIEW
1902,188454,-87.660796569,41.869242742,"LITTLE ITALY, UIC"
1903,188487,-87.673897437,41.87095119,"LITTLE ITALY, UIC"
1904,188521,-87.812280307,41.952540149,DUNNING
1905,188571,-87.626034735,41.881147216,LOOP
1906,188707,-87.642070382,41.868015128,WEST LOOP
1907,188711,-87.653415624,41.9179944,LINCOLN PARK
1908,188764,-87.678062723,41.910364022,"WICKER PARK,WEST TOWN"
1909,188777,-87.636676091,41.8855345,LOOP
1910,188856,-87.641544074,41.87685514,WEST LOOP
1911,188953,-87.632767198,41.869009602,LOOP
1912,189148,-87.620482907,41.750911573,"CHATHAM,BURNSIDE"
1913,189247,-87.686937189,41.966413088,LINCOLN SQUARE
1914,189391,-87.619297069,41.86403564,MUSEUM CAMPUS
1915,189442,-87.747005877,41.938074167,"BELMONT CRAGIN,HERMOSA"
1916,189462,-87.635840254,41.896317588,RIVER NORTH
1917,189484,-87.72735832,41.940144386,"IRVING PARK,AVONDALE"
1918,189521,-87.753808217,41.924249422,"BELMONT CRAGIN,HERMOSA"
1919,189543,-87.740458945,41.902331663,HUMBOLDT PARK
1920,189676,-87.776594184,41.923702612,"BELMONT CRAGIN,HERMOSA"
1921,189686,-87.766648297,41.938617463,PORTAGE PARK
1922,189866,-87.624272468,41.900801649,STREETERVILLE
1923,190095,-87.678062723,41.910364022,"WICKER PARK,WEST TOWN"
1924,190177,-87.752871971,41.967855104,PORTAGE PARK
1925,190383,-87.666866503,42.019345945,ROGERS PARK
1926,190418,-87.657565453,41.703046558,BEVERLY
1927,190429,-87.669225954,41.986086205,EDGEWATER
1928,190482,-87.634006773,41.894834907,RIVER NORTH
1929,190636,-87.639764523,41.879616268,WEST LOOP
1930,190670,-87.690025078,42.019420972,WEST RIDGE
1931,190672,-87.729870514,41.968331309,"NORTH PARK,ALBANY PARK"
1932,190707,-87.629610541,41.895773515,RUSH & DIVISION
1933,190732,-87.65502138,41.982989018,EDGEWATER
1934,190775,-87.670390841,41.905709569,"WICKER PARK,WEST TOWN"
1935,190852,-87.759725978,41.960462424,PORTAGE PARK
1936,190898,-87.655752955,41.973190362,UPTOWN
1937,190944,-87.66419709,41.869409054,"LITTLE ITALY, UIC"
1938,191090,-87.634022032,41.878006063,LOOP
1939,191098,-87.645991122,41.92361621,LINCOLN PARK
1940,191124,-87.647385994,41.877721138,GREEKTOWN
1941,191221,-87.655991066,41.886577325,WEST LOOP
1942,191230,-87.654133137,41.936372506,LAKE VIEW
1943,191246,-87.760385862,41.796133547,MIDWAY AIRPORT
1944,191395,-87.618207901,41.896711367,
1945,191400,-87.632120577,41.878542932,LOOP
1946,191421,-87.600938958,41.785820543,WOODLAWN
